cluster id,user id
1,19088755
2,19095790
0,19095921
1,19099902
3,19100600
2,19103096
1,19103297
3,19110864
1,19112440
1,19117321
1,19125826
3,19136724
0,19140466
0,19203461
2,19267254
1,19540432
